timestamp,provider,model,input_tokens,output_tokens,total_tokens,estimated_cost
2026-06-09T15:22:38.291Z,gemini,gemini-2.5-flash,10,33,43,0.000011
2026-06-10T04:06:04.409Z,gemini,gemini-2.5-flash,2,9,11,0,0,0.000003
2026-06-10T04:19:56.881Z,gemini,gemini-2.5-flash,7339,1261,8600,0,0,0.000929
2026-06-10T04:22:21.726Z,gemini,gemini-2.5-flash,7339,1068,8407,0,0,0.000871
2026-06-10T04:31:55.717Z,gemini,gemini-2.5-flash,7361,1025,8386,0,0,0.000860
2026-06-10T04:32:54.651Z,gemini,gemini-2.5-flash,7361,1192,8553,0,0,0.000910
